experiment_id,timestamp,x,y,true_label,before_rotation_prediction,before_rotation_confidence,after_rotation_prediction,after_rotation_confidence,prediction_match,confidence_change
239,2025-11-27 23:37:56,3.119056,1.970680,1.0,in,0.9856954216957092,in,0.9856954216957092,true,0.000000
240,2025-11-27 23:37:56,5.136925,3.131671,0.0,out,0.019571872428059578,out,0.019571872428059578,true,0.000000
241,2025-11-27 23:37:56,9.018341,6.571934,1.0,in,0.9819915890693665,in,0.9819915890693665,true,0.000000
242,2025-11-27 23:37:56,0.667122,10.018337,0.0,out,0.011012059636414051,out,0.011012059636414051,true,0.000000
243,2025-11-27 23:37:56,6.486149,7.424702,1.0,in,0.9543562531471252,in,0.95435631275177,true,0.000000
244,2025-11-27 23:37:56,9.808893,7.287273,1.0,in,0.768614649772644,in,0.7686149477958679,true,0.000000
245,2025-11-27 23:37:56,9.278006,7.463058,1.0,in,0.9317087531089783,in,0.9317087531089783,true,0.000000
246,2025-11-27 23:37:56,8.733992,1.533962,0.0,out,0.011859159916639328,out,0.011859159916639328,true,0.000000
247,2025-11-27 23:37:56,1.030641,0.045565,0.0,out,0.012413854710757732,out,0.012413854710757732,true,0.000000
248,2025-11-27 23:37:56,3.381227,3.029075,1.0,in,0.9690855741500854,in,0.9690855741500854,true,0.000000
249,2025-11-27 23:37:56,4.890109,9.712173,0.0,out,0.010858384892344475,out,0.010858384892344475,true,0.000000
250,2025-11-27 23:37:56,9.500658,2.114781,0.0,out,0.014040748588740826,out,0.014040748588740826,true,0.000000
251,2025-11-27 23:37:56,3.832493,4.337698,0.0,out,0.04913339391350746,out,0.04913335293531418,true,-0.000000
252,2025-11-27 23:37:56,10.150203,6.913206,0.0,in,0.6655420660972595,in,0.6655420660972595,true,0.000000
253,2025-11-27 23:37:56,4.758618,11.064606,0.0,out,0.010586329735815525,out,0.010586329735815525,true,0.000000
254,2025-11-27 23:37:56,4.470796,1.548955,1.0,in,0.8892002105712891,in,0.8892002701759338,true,0.000000
255,2025-11-27 23:37:56,7.646015,10.470554,0.0,out,0.015783198177814484,out,0.015783287584781647,true,0.000000
256,2025-11-27 23:37:56,8.299900,0.621735,0.0,out,0.01090956386178732,out,0.01090956386178732,true,0.000000
257,2025-11-27 23:37:56,3.492256,2.373067,1.0,in,0.9806905388832092,in,0.9806905388832092,true,0.000000
258,2025-11-27 23:37:56,5.283375,9.484453,0.0,out,0.010782954283058643,out,0.010782954283058643,true,0.000000
259,2025-11-27 23:37:56,8.691190,0.481487,0.0,out,0.010850598104298115,out,0.010850598104298115,true,0.000000
260,2025-11-27 23:37:56,7.036200,8.374011,1.0,in,0.9779617786407471,in,0.9779617786407471,true,0.000000
261,2025-11-27 23:37:56,1.909588,7.901884,0.0,out,0.011011997237801552,out,0.011011997237801552,true,0.000000
262,2025-11-27 23:37:56,2.689422,4.145272,0.0,out,0.011415638029575348,out,0.011415638029575348,true,0.000000
263,2025-11-27 23:37:56,2.206002,8.964813,0.0,out,0.011009110137820244,out,0.011009110137820244,true,0.000000
264,2025-11-27 23:37:56,11.185366,9.861855,0.0,out,0.0764838308095932,out,0.0764838308095932,true,0.000000
265,2025-11-27 23:37:56,7.632101,6.993000,1.0,in,0.9865142703056335,in,0.9865142703056335,true,0.000000
266,2025-11-27 23:37:56,9.145355,7.698114,1.0,in,0.9324873685836792,in,0.9324876070022583,true,0.000000
267,2025-11-27 23:37:56,9.054117,6.291008,1.0,in,0.9830050468444824,in,0.9830050468444824,true,0.000000
268,2025-11-27 23:37:56,5.588771,5.736135,1.0,in,0.8085682988166809,in,0.8085682988166809,true,0.000000
269,2025-11-27 23:37:56,6.943843,5.142300,1.0,in,0.8533768057823181,in,0.8533768057823181,true,0.000000
270,2025-11-27 23:37:56,3.454199,2.944297,1.0,in,0.9688696265220642,in,0.9688696265220642,true,0.000000
271,2025-11-27 23:37:56,7.597640,5.272961,1.0,in,0.9244025945663452,in,0.9244024157524109,true,-0.000000
272,2025-11-27 23:37:56,0.016601,1.425206,0.0,out,0.012097456492483616,out,0.012097456492483616,true,0.000000
273,2025-11-27 23:37:56,7.257980,7.426599,1.0,in,0.9856958985328674,in,0.9856958985328674,true,0.000000
274,2025-11-27 23:37:56,4.121022,9.420367,0.0,out,0.010969702154397964,out,0.010969702154397964,true,0.000000
275,2025-11-27 23:37:56,9.179859,5.731529,1.0,in,0.9797725677490234,in,0.9797725677490234,true,0.000000
276,2025-11-27 23:37:56,8.395548,7.539402,1.0,in,0.9840453863143921,in,0.9840453863143921,true,0.000000
277,2025-11-27 23:37:56,3.787512,9.786310,0.0,out,0.010975931771099567,out,0.010975931771099567,true,0.000000
278,2025-11-27 23:37:56,4.240326,1.021884,1.0,in,0.6526510715484619,in,0.6526508331298828,true,-0.000000
279,2025-11-27 23:37:56,7.584635,5.949637,1.0,in,0.9781783223152161,in,0.9781782031059265,true,-0.000000
280,2025-11-27 23:37:56,9.477347,0.936447,0.0,out,0.010755837894976139,out,0.010755837894976139,true,0.000000
281,2025-11-27 23:37:56,1.100710,7.058174,0.0,out,0.01101467665284872,out,0.01101467665284872,true,0.000000
282,2025-11-27 23:37:56,1.161113,1.938895,0.0,out,0.03881159424781799,out,0.03881159424781799,true,0.000000
283,2025-11-27 23:37:56,8.221418,8.636354,1.0,in,0.9722920060157776,in,0.9722920060157776,true,0.000000
284,2025-11-27 23:37:56,7.003949,6.708930,1.0,in,0.9800840616226196,in,0.9800840616226196,true,0.000000
285,2025-11-27 23:37:56,3.438545,3.332076,1.0,in,0.8852129578590393,in,0.8852128386497498,true,-0.000000
286,2025-11-27 23:37:56,7.880558,5.167847,1.0,in,0.9005419611930847,in,0.9005420804023743,true,0.000000
287,2025-11-27 23:37:56,8.130003,1.851274,0.0,out,0.012006179429590702,out,0.012006179429590702,true,0.000000
288,2025-11-27 23:37:56,3.360314,2.010301,1.0,in,0.9836263060569763,in,0.9836263060569763,true,0.000000
289,2025-11-27 23:37:56,4.954843,11.554278,0.0,out,0.010036835446953773,out,0.010036835446953773,true,0.000000
290,2025-11-27 23:37:56,8.220162,7.847779,1.0,in,0.9841057658195496,in,0.9841057658195496,true,0.000000
291,2025-11-27 23:37:56,9.194925,7.904743,1.0,in,0.8937444686889648,in,0.8937450647354126,true,0.000001
292,2025-11-27 23:37:56,6.883447,9.249992,0.0,out,0.04668848216533661,out,0.046688683331012726,true,0.000000
293,2025-11-27 23:37:56,6.878873,5.520986,1.0,in,0.9381757974624634,in,0.9381757974624634,true,0.000000
294,2025-11-27 23:37:56,5.261989,6.515458,0.0,out,0.04224599897861481,out,0.042245928198099136,true,-0.000000
295,2025-11-27 23:37:56,5.940687,5.121603,1.0,in,0.7864142060279846,in,0.7864142060279846,true,0.000000
296,2025-11-27 23:37:56,10.341754,10.551575,0.0,out,0.083847776055336,out,0.083847776055336,true,0.000000
297,2025-11-27 23:37:56,4.752992,9.547305,0.0,out,0.010902841575443745,out,0.010902841575443745,true,0.000000
298,2025-11-27 23:37:56,7.745288,5.667051,1.0,in,0.9720098376274109,in,0.9720098376274109,true,0.000000
299,2025-11-27 23:37:56,2.067534,3.872951,0.0,out,0.012411867268383503,out,0.012411867268383503,true,0.000000
300,2025-11-27 23:37:56,5.382006,5.314791,1.0,in,0.7252161502838135,in,0.7252161502838135,true,0.000000
301,2025-11-27 23:37:56,11.405940,0.765667,0.0,out,0.005294059403240681,out,0.005294067319482565,true,0.000000
302,2025-11-27 23:37:56,7.211211,6.916409,1.0,in,0.9837411642074585,in,0.9837411642074585,true,0.000000
303,2025-11-27 23:37:56,4.501662,8.724749,0.0,out,0.01097104698419571,out,0.01097104698419571,true,0.000000
304,2025-11-27 23:37:56,8.708047,5.288517,1.0,in,0.9520264863967896,in,0.9520263671875,true,-0.000000
305,2025-11-27 23:37:56,9.220302,8.328312,1.0,in,0.7803824543952942,in,0.7803819179534912,true,-0.000001
306,2025-11-27 23:37:56,11.107933,2.478981,0.0,out,0.034453343600034714,out,0.03445331007242203,true,-0.000000
307,2025-11-27 23:37:56,8.535387,6.542270,1.0,in,0.9863927960395813,in,0.9863927960395813,true,0.000000
308,2025-11-27 23:37:56,7.404558,7.411527,1.0,in,0.9864659905433655,in,0.9864659905433655,true,0.000000
309,2025-11-27 23:37:56,0.639394,8.210791,0.0,out,0.011013751849532127,out,0.011013751849532127,true,0.000000
310,2025-11-27 23:37:56,2.491968,6.238378,0.0,out,0.011013394221663475,out,0.011013394221663475,true,0.000000
311,2025-11-27 23:37:56,10.057516,7.121507,0.0,in,0.6574061512947083,in,0.6574061512947083,true,0.000000
312,2025-11-27 23:37:56,9.774881,10.027546,0.0,out,0.12400545924901962,out,0.12400561571121216,true,0.000000
313,2025-11-27 23:37:56,5.662439,5.385811,1.0,in,0.8122948408126831,in,0.8122949600219727,true,0.000000
314,2025-11-27 23:37:56,1.851082,2.064194,1.0,in,0.9554411768913269,in,0.9554412364959717,true,0.000000
315,2025-11-27 23:37:56,8.225244,10.415995,1.0,in,0.5415446758270264,in,0.541545033454895,true,0.000000
316,2025-11-27 23:37:56,9.782982,5.407888,1.0,in,0.946498692035675,in,0.946498692035675,true,0.000000
317,2025-11-27 23:37:56,7.237105,8.657137,1.0,in,0.9812952280044556,in,0.9812952280044556,true,0.000000
318,2025-11-27 23:37:56,7.777257,8.652474,1.0,in,0.9834107756614685,in,0.9834107756614685,true,0.000000
319,2025-11-27 23:37:56,7.103675,8.517265,1.0,in,0.9783031344413757,in,0.9783031344413757,true,0.000000
320,2025-11-27 23:37:56,7.977264,7.073941,1.0,in,0.9872342944145203,in,0.9872342944145203,true,0.000000
321,2025-11-27 23:37:56,1.258538,3.416845,0.0,out,0.019456643611192703,out,0.019456643611192703,true,0.000000
322,2025-11-27 23:37:56,3.592193,1.008792,1.0,in,0.8122090697288513,in,0.8122090697288513,true,0.000000
323,2025-11-27 23:37:56,1.408151,10.260386,0.0,out,0.011009426787495613,out,0.011009426787495613,true,0.000000
324,2025-11-27 23:37:56,8.948246,5.227192,1.0,in,0.9413295984268188,in,0.9413297176361084,true,0.000000
325,2025-11-27 23:37:56,10.590119,5.155513,1.0,in,0.5718667507171631,in,0.5718672871589661,true,0.000001
326,2025-11-27 23:37:56,4.173200,1.664929,1.0,in,0.9463213682174683,in,0.9463213682174683,true,0.000000
327,2025-11-27 23:37:56,9.938001,11.736776,0.0,out,0.07828012108802795,out,0.07828009128570557,true,-0.000000
328,2025-11-27 23:37:56,10.209435,5.128824,1.0,in,0.7896859049797058,in,0.7896859645843506,true,0.000000
329,2025-11-27 23:37:56,1.095363,1.985534,0.0,out,0.02801920659840107,out,0.028019212186336517,true,0.000000
330,2025-11-27 23:37:56,8.613806,5.675456,1.0,in,0.9800786972045898,in,0.9800786972045898,true,0.000000
331,2025-11-27 23:37:56,4.103724,1.545190,1.0,in,0.9565322399139404,in,0.9565322399139404,true,0.000000
332,2025-11-27 23:37:56,6.188553,6.325925,1.0,in,0.9408204555511475,in,0.9408204555511475,true,0.000000
333,2025-11-27 23:37:56,3.418940,5.960124,0.0,out,0.011016433127224445,out,0.011016433127224445,true,0.000000
334,2025-11-27 23:37:56,11.611282,3.649841,0.0,out,0.033537838608026505,out,0.033537838608026505,true,0.000000
335,2025-11-27 23:37:56,8.635428,5.960634,1.0,in,0.9844970703125,in,0.9844970703125,true,0.000000
336,2025-11-27 23:37:56,3.405826,2.033265,1.0,in,0.9830422401428223,in,0.9830422401428223,true,0.000000
337,2025-11-27 23:37:56,7.482727,5.087291,1.0,in,0.8463272452354431,in,0.8463274240493774,true,0.000000
338,2025-11-27 23:37:56,1.473338,6.984033,0.0,out,0.011014048010110855,out,0.011014048010110855,true,0.000000
339,2025-11-27 23:37:56,5.224344,4.745361,0.0,in,0.5430355668067932,in,0.5430355668067932,true,0.000000
340,2025-11-27 23:37:56,7.765114,6.901081,1.0,in,0.9867200255393982,in,0.9867200255393982,true,0.000000
341,2025-11-27 23:37:56,8.688047,8.890619,1.0,in,0.8794470429420471,in,0.8794474005699158,true,0.000000
342,2025-11-27 23:37:56,6.517695,5.715242,1.0,in,0.9391624927520752,in,0.9391624927520752,true,0.000000
343,2025-11-27 23:37:56,8.923230,6.623397,1.0,in,0.9831601977348328,in,0.9831601977348328,true,0.000000
344,2025-11-27 23:37:56,6.648474,7.757456,1.0,in,0.9621798396110535,in,0.9621797204017639,true,-0.000000
345,2025-11-27 23:37:56,7.404722,8.497766,1.0,in,0.9853755235671997,in,0.9853755235671997,true,0.000000
346,2025-11-27 23:37:56,7.861715,6.181439,1.0,in,0.983820915222168,in,0.983820915222168,true,0.000000
347,2025-11-27 23:37:56,4.633318,2.807020,0.0,out,0.03805764019489288,out,0.03805764019489288,true,0.000000
348,2025-11-27 23:37:56,11.231710,5.864858,0.0,out,0.20329079031944275,out,0.20329131186008453,true,0.000001
349,2025-11-27 23:37:56,7.988261,5.641492,1.0,in,0.974247932434082,in,0.974247932434082,true,0.000000
350,2025-11-27 23:37:56,6.991884,8.653178,1.0,in,0.951221227645874,in,0.951221227645874,true,0.000000
351,2025-11-27 23:37:56,4.422370,10.509523,0.0,out,0.010862466879189014,out,0.010862466879189014,true,0.000000
352,2025-11-27 23:37:56,5.877324,7.976395,0.0,out,0.013406427577137947,out,0.013406427577137947,true,0.000000
353,2025-11-27 23:37:56,6.275857,1.484106,0.0,out,0.01373597513884306,out,0.01373597513884306,true,0.000000
354,2025-11-27 23:37:56,8.288321,7.599715,1.0,in,0.9848884344100952,in,0.9848884344100952,true,0.000000
355,2025-11-27 23:37:56,9.716093,5.021866,1.0,in,0.8311606645584106,in,0.8311609029769897,true,0.000000
356,2025-11-27 23:37:56,4.911894,3.770731,0.0,out,0.08232934772968292,out,0.08232934772968292,true,0.000000
357,2025-11-27 23:37:56,6.814769,1.924471,0.0,out,0.01201128214597702,out,0.01201128214597702,true,0.000000
358,2025-11-27 23:37:56,9.702230,6.696598,1.0,in,0.926482617855072,in,0.926482617855072,true,0.000000
359,2025-11-27 23:37:56,8.150579,6.184636,1.0,in,0.9852227568626404,in,0.9852227568626404,true,0.000000
360,2025-11-27 23:37:56,8.573824,1.453701,0.0,out,0.011655449867248535,out,0.011655449867248535,true,0.000000
361,2025-11-27 23:37:56,4.702217,1.016301,1.0,out,0.35504665970802307,out,0.3550468385219574,true,0.000000
362,2025-11-27 23:37:56,7.020339,7.411659,1.0,in,0.9833794236183167,in,0.9833794236183167,true,0.000000
363,2025-11-27 23:37:56,6.849220,6.273475,1.0,in,0.9720354080200195,in,0.9720354080200195,true,0.000000
364,2025-11-27 23:37:56,9.215582,6.583152,1.0,in,0.9769836068153381,in,0.9769836068153381,true,0.000000
365,2025-11-27 23:37:56,7.855093,10.597500,1.0,out,0.0694374367594719,out,0.06943759322166443,true,0.000000
366,2025-11-27 23:37:56,2.276733,2.276310,1.0,in,0.9848378896713257,in,0.9848378896713257,true,0.000000
367,2025-11-27 23:37:56,10.693933,11.925137,0.0,out,0.0709497481584549,out,0.07094971835613251,true,-0.000000
368,2025-11-27 23:37:56,9.409627,5.486688,1.0,in,0.9689397811889648,in,0.9689397811889648,true,0.000000
369,2025-11-27 23:37:56,6.249877,5.659464,1.0,in,0.9183223247528076,in,0.9183223843574524,true,0.000000
370,2025-11-27 23:37:56,9.168209,7.329646,1.0,in,0.9567663669586182,in,0.9567663669586182,true,0.000000
371,2025-11-27 23:37:56,4.724158,1.920360,0.0,out,0.2868044674396515,out,0.28680363297462463,true,-0.000001
372,2025-11-27 23:37:56,9.727646,6.324194,1.0,in,0.9494051933288574,in,0.9494051933288574,true,0.000000
373,2025-11-27 23:37:56,10.174945,6.220439,1.0,in,0.8392118215560913,in,0.8392118215560913,true,0.000000
374,2025-11-27 23:37:56,1.195019,2.922322,0.0,out,0.022601215168833733,out,0.022601228207349777,true,0.000000
375,2025-11-27 23:37:56,0.156253,9.231363,0.0,out,0.011013523675501347,out,0.011013523675501347,true,0.000000
376,2025-11-27 23:37:56,7.334537,3.445161,0.0,out,0.014282518066465855,out,0.014282518066465855,true,0.000000
377,2025-11-27 23:37:56,2.976889,7.177151,0.0,out,0.01101022120565176,out,0.01101022120565176,true,0.000000
378,2025-11-27 23:37:56,7.448861,9.265821,1.0,in,0.9699534177780151,in,0.9699535369873047,true,0.000000
379,2025-11-27 23:37:56,3.070490,3.488036,1.0,in,0.6569529175758362,in,0.6569529175758362,true,0.000000
380,2025-11-27 23:37:56,9.165181,8.142614,1.0,in,0.8579322695732117,in,0.8579326272010803,true,0.000000
381,2025-11-27 23:37:56,2.025724,1.830823,1.0,in,0.9814654588699341,in,0.9814654588699341,true,0.000000
382,2025-11-27 23:37:56,11.955564,11.606257,0.0,out,0.06731731444597244,out,0.06731731444597244,true,0.000000
383,2025-11-27 23:37:56,9.147890,7.098465,1.0,in,0.9681996703147888,in,0.9681996703147888,true,0.000000
384,2025-11-27 23:37:56,3.211793,3.732003,0.0,out,0.1311638504266739,out,0.13116371631622314,true,-0.000000
385,2025-11-27 23:37:56,1.215127,9.899274,0.0,out,0.011010849848389626,out,0.011010849848389626,true,0.000000
386,2025-11-27 23:37:56,0.470986,7.441288,0.0,out,0.011015170253813267,out,0.011015170253813267,true,0.000000
387,2025-11-27 23:37:56,3.908173,11.438762,0.0,out,0.010860971175134182,out,0.010860971175134182,true,0.000000
388,2025-11-27 23:37:56,10.230002,10.683892,0.0,out,0.08465822041034698,out,0.08465822041034698,true,0.000000
389,2025-11-27 23:37:56,6.248940,11.488939,0.0,out,0.00389446341432631,out,0.00389446341432631,true,0.000000
390,2025-11-27 23:37:56,2.514107,1.415508,1.0,in,0.9823809862136841,in,0.9823809862136841,true,0.000000
391,2025-11-27 23:37:56,8.059419,5.058246,1.0,in,0.8459117412567139,in,0.84591144323349,true,-0.000000
392,2025-11-27 23:37:56,7.691139,9.137667,1.0,in,0.9777631163597107,in,0.9777631163597107,true,0.000000
393,2025-11-27 23:37:56,0.725181,9.013736,0.0,out,0.011012958362698555,out,0.011012958362698555,true,0.000000
394,2025-11-27 23:37:56,8.337356,9.110418,1.0,in,0.934607207775116,in,0.9346070885658264,true,-0.000000
395,2025-11-27 23:37:56,11.967663,5.755108,0.0,out,0.08459974080324173,out,0.08459986001253128,true,0.000000
396,2025-11-27 23:37:56,10.721332,10.724445,0.0,out,0.07626203447580338,out,0.07626203447580338,true,0.000000
397,2025-11-27 23:37:56,6.265851,6.305467,1.0,in,0.9476738572120667,in,0.9476737380027771,true,-0.000000
398,2025-11-27 23:37:56,7.780539,9.190355,1.0,in,0.9747357368469238,in,0.9747357368469238,true,0.000000
399,2025-11-27 23:37:56,4.124166,8.671837,0.0,out,0.010986870154738426,out,0.010986870154738426,true,0.000000
400,2025-11-27 23:37:56,5.178409,6.844058,0.0,out,0.013641102239489555,out,0.013641102239489555,true,0.000000
401,2025-11-27 23:37:56,5.233789,5.092323,1.0,in,0.6465171575546265,in,0.6465171575546265,true,0.000000
402,2025-11-27 23:37:56,11.380219,1.266808,0.0,out,0.008205865509808064,out,0.008205870166420937,true,0.000000
403,2025-11-27 23:37:56,8.545036,8.745693,1.0,in,0.9352070689201355,in,0.9352072477340698,true,0.000000
404,2025-11-27 23:37:56,7.593550,5.186597,1.0,in,0.8980619311332703,in,0.8980618715286255,true,-0.000000
405,2025-11-27 23:37:56,6.319860,7.506971,1.0,in,0.8647133708000183,in,0.8647133111953735,true,-0.000000
406,2025-11-27 23:37:56,6.847095,5.479131,1.0,in,0.9319010376930237,in,0.9319009780883789,true,-0.000000
407,2025-11-27 23:37:56,2.553741,3.017818,1.0,in,0.9638639092445374,in,0.9638639092445374,true,0.000000
408,2025-11-27 23:37:56,5.353702,2.561856,0.0,out,0.014779387041926384,out,0.014779387041926384,true,0.000000
409,2025-11-27 23:37:56,4.761618,5.800641,0.0,out,0.0332590751349926,out,0.03325905278325081,true,-0.000000
410,2025-11-27 23:37:56,4.093773,0.959799,0.0,in,0.515606164932251,in,0.515606164932251,true,0.000000
411,2025-11-27 23:37:56,4.675062,3.290138,0.0,out,0.044461362063884735,out,0.04446137323975563,true,0.000000
412,2025-11-27 23:37:56,8.393334,5.622601,1.0,in,0.9773551821708679,in,0.9773550629615784,true,-0.000000
413,2025-11-27 23:37:56,6.045592,1.887111,0.0,out,0.013330553658306599,out,0.013330553658306599,true,0.000000
414,2025-11-27 23:37:56,6.106912,8.672215,0.0,out,0.011384355835616589,out,0.011384355835616589,true,0.000000
415,2025-11-27 23:37:56,2.816493,8.690308,0.0,out,0.011006530374288559,out,0.011006530374288559,true,0.000000
416,2025-11-27 23:37:56,6.179687,6.854495,1.0,in,0.9261548519134521,in,0.9261549711227417,true,0.000000
417,2025-11-27 23:37:56,10.955700,4.425775,0.0,out,0.10646117478609085,out,0.10646108537912369,true,-0.000000
418,2025-11-27 23:37:56,7.835037,9.817002,1.0,in,0.9212502241134644,in,0.9212502241134644,true,0.000000
419,2025-11-27 23:37:56,11.617292,4.892787,0.0,out,0.06481736898422241,out,0.06481749564409256,true,0.000000
420,2025-11-27 23:37:56,6.970392,5.727400,1.0,in,0.9578161239624023,in,0.9578161239624023,true,0.000000
421,2025-11-27 23:37:56,9.382086,6.242725,1.0,in,0.976019561290741,in,0.976019561290741,true,0.000000
422,2025-11-27 23:37:56,8.925695,8.907600,1.0,in,0.7627856135368347,in,0.7627861499786377,true,0.000001
423,2025-11-27 23:37:56,10.607733,4.305729,0.0,out,0.12592802941799164,out,0.1259280890226364,true,0.000000
424,2025-11-27 23:37:56,2.138258,8.855040,0.0,out,0.011009670794010162,out,0.011009670794010162,true,0.000000
425,2025-11-27 23:37:56,1.346658,1.387081,1.0,in,0.6692109107971191,in,0.6692109704017639,true,0.000000
426,2025-11-27 23:37:56,6.103671,4.499063,0.0,out,0.299649178981781,out,0.299649178981781,true,0.000000
427,2025-11-27 23:37:56,8.978254,6.381301,1.0,in,0.9836366772651672,in,0.9836366772651672,true,0.000000
428,2025-11-27 23:37:56,8.693562,3.508262,0.0,out,0.01656389981508255,out,0.01656389981508255,true,0.000000
429,2025-11-27 23:37:56,7.705027,5.725462,1.0,in,0.9737251400947571,in,0.9737251400947571,true,0.000000
430,2025-11-27 23:37:56,11.735215,10.188231,0.0,out,0.07067406922578812,out,0.07067406922578812,true,0.000000
431,2025-11-27 23:37:56,6.233754,6.228365,1.0,in,0.9437512755393982,in,0.9437512755393982,true,0.000000
432,2025-11-27 23:37:56,1.799598,7.565014,0.0,out,0.011012651026248932,out,0.011012651026248932,true,0.000000
433,2025-11-27 23:37:56,11.633337,11.458989,0.0,out,0.06830146163702011,out,0.06830146163702011,true,0.000000
434,2025-11-27 23:37:56,4.192198,1.142760,1.0,in,0.8716402053833008,in,0.8716402053833008,true,0.000000
435,2025-11-27 23:37:56,0.795805,11.895300,0.0,out,0.011007936671376228,out,0.011007936671376228,true,0.000000
436,2025-11-27 23:37:56,10.396358,5.065985,1.0,in,0.660982608795166,in,0.6609827280044556,true,0.000000
437,2025-11-27 23:37:56,8.368254,5.895221,1.0,in,0.9833161234855652,in,0.9833161234855652,true,0.000000
438,2025-11-27 23:37:56,5.560345,5.304749,1.0,in,0.7781668901443481,in,0.7781668901443481,true,0.000000
439,2025-11-27 23:37:56,2.151818,1.918071,1.0,in,0.9841617345809937,in,0.9841617345809937,true,0.000000
440,2025-11-27 23:37:56,9.214907,7.520024,1.0,in,0.9373012185096741,in,0.9373011589050293,true,-0.000000
441,2025-11-27 23:37:56,3.734848,7.613618,0.0,out,0.01100448053330183,out,0.01100448053330183,true,0.000000
442,2025-11-27 23:37:56,1.533341,9.801170,0.0,out,0.011009951122105122,out,0.011009951122105122,true,0.000000
443,2025-11-27 23:37:56,10.428448,11.934025,0.0,out,0.07248328626155853,out,0.07248328626155853,true,0.000000
444,2025-11-27 23:37:56,6.624803,5.027776,1.0,in,0.7793382406234741,in,0.7793383598327637,true,0.000000
445,2025-11-27 23:37:56,7.245945,6.895955,1.0,in,0.9839484095573425,in,0.9839484095573425,true,0.000000
446,2025-11-27 23:37:56,8.256509,9.753378,1.0,in,0.8444913625717163,in,0.8444911241531372,true,-0.000000
447,2025-11-27 23:37:56,7.813588,7.793348,1.0,in,0.986984372138977,in,0.986984372138977,true,0.000000
448,2025-11-27 23:37:56,0.096002,10.815565,0.0,out,0.011012302711606026,out,0.011012302711606026,true,0.000000
449,2025-11-27 23:37:56,9.343892,2.935859,0.0,out,0.015912573784589767,out,0.015912573784589767,true,0.000000
450,2025-11-27 23:37:56,2.119288,9.919695,0.0,out,0.011006581597030163,out,0.011006581597030163,true,0.000000
451,2025-11-27 23:37:56,8.327635,9.868202,1.0,in,0.7744489312171936,in,0.7744489312171936,true,0.000000
452,2025-11-27 23:37:56,1.709152,8.860036,0.0,out,0.011011119931936264,out,0.011011119931936264,true,0.000000
453,2025-11-27 23:37:56,5.787001,2.770301,0.0,out,0.013153040781617165,out,0.013153040781617165,true,0.000000
454,2025-11-27 23:37:56,6.219765,5.149690,1.0,in,0.8178532719612122,in,0.8178532719612122,true,0.000000
455,2025-11-27 23:37:56,5.811411,6.147444,1.0,in,0.8677823543548584,in,0.8677823543548584,true,0.000000
456,2025-11-27 23:37:56,1.060621,7.357850,0.0,out,0.011014178395271301,out,0.011014178395271301,true,0.000000
457,2025-11-27 23:37:56,7.921589,9.134577,1.0,in,0.9715588092803955,in,0.9715588092803955,true,0.000000
458,2025-11-27 23:37:56,7.822680,5.493865,1.0,in,0.9629291296005249,in,0.9629290103912354,true,-0.000000
459,2025-11-27 23:37:56,3.045904,2.571745,1.0,in,0.986950695514679,in,0.986950695514679,true,0.000000
460,2025-11-27 23:37:56,8.083372,9.467283,1.0,in,0.9385663866996765,in,0.9385665059089661,true,0.000000
461,2025-11-27 23:37:56,3.139277,7.312737,0.0,out,0.011009255424141884,out,0.011009255424141884,true,0.000000
462,2025-11-27 23:37:56,2.961845,2.398345,1.0,in,0.9874883890151978,in,0.9874883890151978,true,0.000000
463,2025-11-27 23:37:56,0.413939,0.354373,0.0,out,0.011130847968161106,out,0.011130847968161106,true,0.000000
464,2025-11-27 23:37:56,9.334917,6.243442,1.0,in,0.977545440196991,in,0.977545440196991,true,0.000000
465,2025-11-27 23:37:56,10.303593,5.059397,1.0,in,0.7078700065612793,in,0.7078697681427002,true,-0.000000
466,2025-11-27 23:37:56,6.779348,7.197125,1.0,in,0.978346586227417,in,0.978346586227417,true,0.000000
467,2025-11-27 23:37:56,7.698217,7.347911,1.0,in,0.9872019290924072,in,0.9872019290924072,true,0.000000
468,2025-11-27 23:37:56,11.214389,2.553989,0.0,out,0.037267688661813736,out,0.037267688661813736,true,0.000000
469,2025-11-27 23:37:56,1.791914,1.802027,1.0,in,0.964098334312439,in,0.964098334312439,true,0.000000
470,2025-11-27 23:37:56,8.319082,1.200631,0.0,out,0.011198594234883785,out,0.011198594234883785,true,0.000000
471,2025-11-27 23:37:56,6.509521,5.960074,1.0,in,0.9520648121833801,in,0.9520648121833801,true,0.000000
472,2025-11-27 23:37:56,8.879688,7.323359,1.0,in,0.9755337834358215,in,0.9755337834358215,true,0.000000
473,2025-11-27 23:37:56,3.046605,1.776823,1.0,in,0.9850260615348816,in,0.9850260615348816,true,0.000000
474,2025-11-27 23:37:56,10.597412,0.756825,0.0,out,0.00926408264786005,out,0.009264087304472923,true,0.000000
475,2025-11-27 23:37:56,7.422004,9.406062,1.0,in,0.9499504566192627,in,0.9499502778053284,true,-0.000000
476,2025-11-27 23:37:56,11.886148,10.587253,0.0,out,0.06905947625637054,out,0.06905947625637054,true,0.000000
477,2025-11-27 23:37:56,7.004281,7.890060,1.0,in,0.9826422929763794,in,0.9826422929763794,true,0.000000
478,2025-11-27 23:37:56,8.481033,5.050083,1.0,in,0.8526703119277954,in,0.8526703119277954,true,0.000000
