experiment_id,x,y,true_label,before_data_and_weigths_transformation_prediction,before_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction,after_data_and_before_weigths_transformation_confidence,before_data_and_after_weigths_transformation_prediction,before_data_and_after_weigths_transformation_confidence,after_data_and_weigths_transformation_prediction,after_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction_match,after_data_and_before_weigths_transformation_confidence_change,before_data_and_after_weigths_transformation_prediction_match,before_data_and_after_weigths_transformation_confidence_change,after_data_and_weigths_transformation_prediction_match,after_data_and_weigths_transformation_confidence_change
208,3.942497,1.463970,1,in,0.964939,out,0.050678,out,0.011812,in,0.964939,false,-0.914262,false,-0.953127,true,0.000000
209,1.470527,3.813744,0,out,0.014561,out,0.000067,out,0.011221,out,0.014561,true,-0.014494,true,-0.003340,true,0.000000
210,0.271832,1.135413,0,out,0.011786,out,0.011025,out,0.011024,out,0.011786,true,-0.000761,true,-0.000762,true,0.000000
211,0.334352,4.776542,0,out,0.013767,out,0.000022,out,0.011259,out,0.013767,true,-0.013745,true,-0.002508,true,0.000000
212,8.140162,7.142140,1,in,0.987046,out,0.064464,in,0.949158,in,0.987046,false,-0.922582,true,-0.037888,true,0.000000
213,4.459333,8.930407,0,out,0.010967,out,0.000141,out,0.019217,out,0.010967,true,-0.010826,true,0.008251,true,0.000000
214,0.033905,0.701360,0,out,0.011066,out,0.023925,out,0.011022,out,0.011066,true,0.012859,true,-0.000045,true,0.000000
215,11.526552,7.903758,0,out,0.090850,out,0.064464,in,0.984331,out,0.090850,true,-0.026386,false,0.893481,true,0.000000
216,9.913402,2.376041,0,out,0.016695,out,0.048775,out,0.020857,out,0.016695,true,0.032079,true,0.004162,true,0.000000
217,10.819385,5.055656,1,out,0.347857,out,0.064353,in,0.920192,out,0.347857,true,-0.283504,false,0.572335,true,-0.000000
218,8.605324,9.775764,1,in,0.638394,out,0.064464,in,0.919905,in,0.638394,false,-0.573930,true,0.281510,true,0.000000
219,6.838946,7.434309,1,in,0.979928,out,0.064464,in,0.650732,in,0.979928,false,-0.915464,true,-0.329196,true,0.000000
220,8.154449,9.564077,1,in,0.914246,out,0.064464,in,0.851552,in,0.914246,false,-0.849782,true,-0.062694,true,0.000000
221,1.091535,11.490505,0,out,0.011008,out,0.000141,out,0.016459,out,0.011008,true,-0.010867,true,0.005452,true,0.000000
222,8.805544,9.186314,1,in,0.739230,out,0.064464,in,0.955291,in,0.739229,false,-0.674765,true,0.216061,true,-0.000001
223,10.886996,0.397870,0,out,0.008484,out,0.000016,out,0.013605,out,0.008484,true,-0.008467,true,0.005121,true,0.000000
224,10.538403,0.804248,0,out,0.009454,out,0.048733,out,0.013973,out,0.009454,true,0.039279,true,0.004519,true,-0.000000
225,1.708395,3.612877,0,out,0.015930,out,0.000082,out,0.011231,out,0.015930,true,-0.015848,true,-0.004699,true,-0.000000
226,9.609979,7.750922,1,in,0.736918,out,0.064464,in,0.978446,in,0.736918,false,-0.672453,true,0.241528,true,0.000000
227,6.169088,5.880363,1,in,0.926912,out,0.064464,out,0.422335,in,0.926912,false,-0.862448,false,-0.504577,true,0.000000
228,1.657870,1.983335,1,in,0.846860,in,0.775701,out,0.011086,in,0.846860,true,-0.071159,false,-0.835774,true,0.000000
229,11.532345,2.007132,0,out,0.032443,out,0.048775,out,0.017317,out,0.032443,true,0.016332,true,-0.015126,true,0.000000
230,5.630671,9.284967,0,out,0.010693,out,0.000141,out,0.037724,out,0.010693,true,-0.010552,true,0.027032,true,0.000000
231,8.308836,2.504465,0,out,0.012574,out,0.048779,out,0.021678,out,0.012574,true,0.036205,true,0.009104,true,0.000000
232,9.573340,9.560301,0,out,0.194393,out,0.064464,in,0.974507,out,0.194394,true,-0.129929,false,0.780114,true,0.000000
233,7.881330,7.306568,1,in,0.987287,out,0.064464,in,0.931521,in,0.987287,false,-0.922823,true,-0.055766,true,0.000000
234,8.487322,5.731195,1,in,0.980968,out,0.064464,in,0.939973,in,0.980968,false,-0.916504,true,-0.040995,true,0.000000
235,5.911453,6.644430,1,in,0.835121,out,0.064464,out,0.249578,in,0.835122,false,-0.770657,false,-0.585543,true,0.000000
236,7.577665,5.739141,1,in,0.972263,out,0.064464,in,0.882104,in,0.972263,false,-0.907799,true,-0.090159,true,0.000000
237,2.662226,6.353551,0,out,0.011013,out,0.000141,out,0.013272,out,0.011013,true,-0.010872,true,0.002259,true,0.000000
238,10.626735,0.173568,0,out,0.009514,out,0.000012,out,0.013464,out,0.009514,true,-0.009502,true,0.003950,true,0.000000
239,3.119056,1.970680,1,in,0.985695,out,0.064879,out,0.011420,in,0.985695,false,-0.920817,false,-0.974275,true,0.000000
240,5.136925,3.131671,0,out,0.019572,out,0.064460,out,0.017213,out,0.019572,true,0.044888,true,-0.002359,true,0.000000
241,9.018341,6.571934,1,in,0.981992,out,0.064464,in,0.968936,in,0.981992,false,-0.917527,true,-0.013055,true,0.000000
242,0.667122,10.018337,0,out,0.011012,out,0.000141,out,0.014489,out,0.011012,true,-0.010871,true,0.003477,true,0.000000
243,6.486149,7.424702,1,in,0.954356,out,0.064464,out,0.440341,in,0.954356,false,-0.889892,false,-0.514015,true,0.000000
244,9.808893,7.287273,1,in,0.768615,out,0.064464,in,0.978841,in,0.768615,false,-0.704151,true,0.210226,true,0.000000
245,9.278006,7.463058,1,in,0.931709,out,0.064464,in,0.975368,in,0.931709,false,-0.867245,true,0.043659,true,0.000000
246,8.733992,1.533962,0,out,0.011859,out,0.048775,out,0.015189,out,0.011859,true,0.036915,true,0.003330,true,0.000000
247,1.030641,0.045565,0,out,0.012414,out,0.012904,out,0.011069,out,0.012414,true,0.000491,true,-0.001345,true,0.000000
248,3.381227,3.029075,1,in,0.969086,out,0.064507,out,0.011951,in,0.969086,false,-0.904579,false,-0.957134,true,0.000000
249,4.890109,9.712173,0,out,0.010858,out,0.000141,out,0.021275,out,0.010858,true,-0.010718,true,0.010417,true,0.000000
250,9.500658,2.114781,0,out,0.014041,out,0.048775,out,0.018169,out,0.014041,true,0.034734,true,0.004128,true,0.000000
251,3.832493,4.337698,0,out,0.049133,out,0.064464,out,0.015723,out,0.049133,true,0.015330,true,-0.033411,true,-0.000000
252,10.150203,6.913206,0,in,0.665542,out,0.064464,in,0.978931,in,0.665542,false,-0.601078,true,0.313389,true,0.000000
253,4.758618,11.064606,0,out,0.010586,out,0.000141,out,0.019341,out,0.010586,true,-0.010446,true,0.008755,true,0.000000
254,4.470796,1.548955,1,in,0.889200,out,0.049468,out,0.012214,in,0.889200,false,-0.839732,false,-0.876986,true,0.000000
255,7.646015,10.470554,0,out,0.015783,out,0.001014,out,0.381559,out,0.015783,true,-0.014770,true,0.365776,true,-0.000000
256,8.299900,0.621735,0,out,0.010910,out,0.048228,out,0.013638,out,0.010910,true,0.037319,true,0.002728,true,0.000000
257,3.492256,2.373067,1,in,0.980691,out,0.064542,out,0.011715,in,0.980691,false,-0.916148,false,-0.968975,true,0.000000
258,5.283375,9.484453,0,out,0.010783,out,0.000141,out,0.026976,out,0.010783,true,-0.010642,true,0.016193,true,0.000000
259,8.691190,0.481487,0,out,0.010851,out,0.024931,out,0.013580,out,0.010851,true,0.014081,true,0.002730,true,0.000000
260,7.036200,8.374011,1,in,0.977962,out,0.064464,in,0.564940,in,0.977962,false,-0.913498,true,-0.413022,true,0.000000
261,1.909588,7.901884,0,out,0.011012,out,0.000141,out,0.012970,out,0.011012,true,-0.010871,true,0.001958,true,0.000000
262,2.689422,4.145272,0,out,0.011416,out,0.000152,out,0.012010,out,0.011416,true,-0.011264,true,0.000595,true,0.000000
263,2.206002,8.964813,0,out,0.011009,out,0.000141,out,0.013741,out,0.011009,true,-0.010868,true,0.002732,true,0.000000
264,11.185366,9.861855,0,out,0.076484,out,0.064464,in,0.985341,out,0.076484,true,-0.012020,false,0.908857,true,0.000000
265,7.632101,6.993000,1,in,0.986514,out,0.064464,in,0.912559,in,0.986514,false,-0.922050,true,-0.073955,true,0.000000
266,9.145355,7.698114,1,in,0.932487,out,0.064464,in,0.973996,in,0.932487,false,-0.868023,true,0.041508,true,0.000000
267,9.054117,6.291008,1,in,0.983005,out,0.064464,in,0.966344,in,0.983005,false,-0.918541,true,-0.016662,true,0.000000
268,5.588771,5.736135,1,in,0.808568,out,0.064464,out,0.167255,in,0.808568,false,-0.744104,false,-0.641313,true,0.000000
269,6.943843,5.142300,1,in,0.853377,out,0.064464,in,0.634723,in,0.853377,false,-0.788913,true,-0.218654,true,0.000000
270,3.454199,2.944297,1,in,0.968870,out,0.064503,out,0.011971,in,0.968870,false,-0.904366,false,-0.956899,true,0.000000
271,7.597640,5.272961,1,in,0.924403,out,0.064464,in,0.824582,in,0.924403,false,-0.859939,true,-0.099820,true,-0.000000
272,0.016601,1.425206,0,out,0.012097,out,0.011018,out,0.011020,out,0.012097,true,-0.001079,true,-0.001077,true,0.000000
273,7.257980,7.426599,1,in,0.985696,out,0.064464,in,0.824789,in,0.985696,false,-0.921232,true,-0.160907,true,0.000000
274,4.121022,9.420367,0,out,0.010970,out,0.000141,out,0.017075,out,0.010970,true,-0.010829,true,0.006106,true,0.000000
275,9.179859,5.731529,1,in,0.979773,out,0.064464,in,0.955182,in,0.979773,false,-0.915308,true,-0.024591,true,0.000000
276,8.395548,7.539402,1,in,0.984045,out,0.064464,in,0.957805,in,0.984045,false,-0.919581,true,-0.026241,true,0.000000
277,3.787512,9.786310,0,out,0.010976,out,0.000141,out,0.016126,out,0.010976,true,-0.010835,true,0.005150,true,0.000000
278,4.240326,1.021884,1,in,0.652651,out,0.048667,out,0.011954,in,0.652651,false,-0.603984,false,-0.640697,true,0.000000
279,7.584635,5.949637,1,in,0.978178,out,0.064464,in,0.895953,in,0.978178,false,-0.913714,true,-0.082225,true,-0.000000
280,9.477347,0.936447,0,out,0.010756,out,0.048774,out,0.014106,out,0.010756,true,0.038018,true,0.003350,true,0.000000
281,1.100710,7.058174,0,out,0.011015,out,0.000139,out,0.012239,out,0.011015,true,-0.010876,true,0.001224,true,0.000000
282,1.161113,1.938895,0,out,0.038812,out,0.010348,out,0.011052,out,0.038812,true,-0.028464,true,-0.027760,true,-0.000000
283,8.221418,8.636354,1,in,0.972292,out,0.064464,in,0.927114,in,0.972292,false,-0.907828,true,-0.045178,true,0.000000
284,7.003949,6.708930,1,in,0.980084,out,0.064464,in,0.796932,in,0.980084,false,-0.915620,true,-0.183152,true,0.000000
285,3.438545,3.332076,1,in,0.885213,out,0.064486,out,0.012287,in,0.885213,false,-0.820727,false,-0.872926,true,0.000000
286,7.880558,5.167847,1,in,0.900542,out,0.064464,in,0.839950,in,0.900542,false,-0.836078,true,-0.060592,true,0.000000
287,8.130003,1.851274,0,out,0.012006,out,0.048775,out,0.016091,out,0.012006,true,0.036768,true,0.004085,true,0.000000
288,3.360314,2.010301,1,in,0.983626,out,0.064547,out,0.011544,in,0.983626,false,-0.919079,false,-0.972083,true,0.000000
289,4.954843,11.554278,0,out,0.010037,out,0.000141,out,0.020109,out,0.010037,true,-0.009896,true,0.010073,true,0.000000
290,8.220162,7.847779,1,in,0.984106,out,0.064464,in,0.946605,in,0.984106,false,-0.919642,true,-0.037501,true,0.000000
291,9.194925,7.904743,1,in,0.893744,out,0.064464,in,0.974483,in,0.893744,false,-0.829280,true,0.080738,true,0.000000
292,6.883447,9.249992,0,out,0.046688,out,0.047444,out,0.260009,out,0.046689,true,0.000756,true,0.213320,true,0.000000
293,6.878873,5.520986,1,in,0.938176,out,0.064464,in,0.707490,in,0.938176,false,-0.873712,true,-0.230686,true,0.000000
294,5.261989,6.515458,0,out,0.042246,out,0.064441,out,0.080681,out,0.042246,true,0.022195,true,0.038435,true,0.000000
295,5.940687,5.121603,1,in,0.786414,out,0.064464,out,0.231763,in,0.786414,false,-0.721950,false,-0.554652,true,0.000000
296,10.341754,10.551575,0,out,0.083848,out,0.064464,in,0.980138,out,0.083848,true,-0.019384,false,0.896290,true,0.000000
297,4.752992,9.547305,0,out,0.010903,out,0.000141,out,0.020439,out,0.010903,true,-0.010762,true,0.009536,true,0.000000
298,7.745288,5.667051,1,in,0.972010,out,0.064464,in,0.893805,in,0.972010,false,-0.907546,true,-0.078205,true,0.000000
299,2.067534,3.872951,0,out,0.012412,out,0.000123,out,0.011413,out,0.012412,true,-0.012289,true,-0.000998,true,0.000000
300,5.382006,5.314791,1,in,0.725216,out,0.064464,out,0.106454,in,0.725216,false,-0.660752,false,-0.618762,true,0.000000
301,11.405940,0.765667,0,out,0.005294,out,0.048562,out,0.013916,out,0.005294,true,0.043268,true,0.008622,true,0.000000
302,7.211211,6.916409,1,in,0.983741,out,0.064464,in,0.844460,in,0.983741,false,-0.919277,true,-0.139281,true,0.000000
303,4.501662,8.724749,0,out,0.010971,out,0.000141,out,0.019899,out,0.010971,true,-0.010830,true,0.008928,true,0.000000
304,8.708047,5.288517,1,in,0.952026,out,0.064464,in,0.914980,in,0.952026,false,-0.887562,true,-0.037046,true,0.000000
305,9.220302,8.328312,1,in,0.780382,out,0.064464,in,0.974041,in,0.780382,false,-0.715918,true,0.193658,true,0.000000
306,11.107933,2.478981,0,out,0.034453,out,0.048775,out,0.022144,out,0.034453,true,0.014321,true,-0.012309,true,0.000000
307,8.535387,6.542270,1,in,0.986393,out,0.064464,in,0.960308,in,0.986393,false,-0.921929,true,-0.026085,true,0.000000
308,7.404558,7.411527,1,in,0.986466,out,0.064464,in,0.862614,in,0.986466,false,-0.922002,true,-0.123852,true,0.000000
309,0.639394,8.210791,0,out,0.011014,out,0.000140,out,0.012791,out,0.011014,true,-0.010874,true,0.001777,true,0.000000
310,2.491968,6.238378,0,out,0.011013,out,0.000141,out,0.012958,out,0.011013,true,-0.010873,true,0.001945,true,0.000000
311,10.057516,7.121507,0,in,0.657406,out,0.064464,in,0.979438,in,0.657406,false,-0.592942,true,0.322032,true,0.000000
312,9.774881,10.027546,0,out,0.124005,out,0.064464,in,0.975230,out,0.124005,true,-0.059541,false,0.851224,true,0.000000
313,5.662439,5.385811,1,in,0.812295,out,0.064464,out,0.174532,in,0.812295,false,-0.747831,false,-0.637763,true,0.000000
314,1.851082,2.064194,1,in,0.955441,out,0.169460,out,0.011107,in,0.955441,false,-0.785982,false,-0.944334,true,0.000000
315,8.225244,10.415995,1,in,0.541545,out,0.064452,in,0.739851,in,0.541544,false,-0.477092,true,0.198306,true,-0.000001
316,9.782982,5.407888,1,in,0.946499,out,0.064464,in,0.946803,in,0.946499,false,-0.882035,true,0.000304,true,0.000000
317,7.237105,8.657137,1,in,0.981295,out,0.064464,in,0.617950,in,0.981295,false,-0.916831,true,-0.363345,true,0.000000
318,7.777257,8.652474,1,in,0.983411,out,0.064464,in,0.850220,in,0.983411,false,-0.918947,true,-0.133191,true,0.000000
319,7.103675,8.517265,1,in,0.978303,out,0.064464,in,0.571207,in,0.978303,false,-0.913839,true,-0.407096,true,0.000000
320,7.977264,7.073941,1,in,0.987234,out,0.064464,in,0.940662,in,0.987234,false,-0.922770,true,-0.046573,true,0.000000
321,1.258538,3.416845,0,out,0.019457,out,0.000025,out,0.011128,out,0.019457,true,-0.019431,true,-0.008328,true,0.000000
322,3.592193,1.008792,1,in,0.812209,out,0.048100,out,0.011602,in,0.812209,false,-0.764109,false,-0.800608,true,0.000000
323,1.408151,10.260386,0,out,0.011009,out,0.000141,out,0.014728,out,0.011009,true,-0.010869,true,0.003719,true,0.000000
324,8.948246,5.227192,1,in,0.941330,out,0.064464,in,0.916056,in,0.941330,false,-0.876866,true,-0.025274,true,0.000000
325,10.590119,5.155513,1,in,0.571867,out,0.064442,in,0.931662,in,0.571867,false,-0.507425,true,0.359795,true,0.000000
326,4.173200,1.664929,1,in,0.946321,out,0.053168,out,0.012014,in,0.946321,false,-0.893153,false,-0.934307,true,0.000000
327,9.938001,11.736776,0,out,0.078280,out,0.064464,in,0.956651,out,0.078280,true,-0.013816,false,0.878371,true,-0.000000
328,10.209435,5.128824,1,in,0.789686,out,0.064457,in,0.926333,in,0.789686,false,-0.725229,true,0.136647,true,-0.000000
329,1.095363,1.985534,0,out,0.028019,out,0.010528,out,0.011049,out,0.028019,true,-0.017491,true,-0.016970,true,0.000000
330,8.613806,5.675456,1,in,0.980079,out,0.064464,in,0.941140,in,0.980079,false,-0.915615,true,-0.038938,true,0.000000
331,4.103724,1.545190,1,in,0.956532,out,0.050999,out,0.011934,in,0.956532,false,-0.905533,false,-0.944599,true,0.000000
332,6.188553,6.325925,1,in,0.940820,out,0.064464,out,0.424636,in,0.940820,false,-0.876356,false,-0.516184,true,-0.000000
333,3.418940,5.960124,0,out,0.011016,out,0.000141,out,0.015650,out,0.011016,true,-0.010876,true,0.004633,true,0.000000
334,11.611282,3.649841,0,out,0.033538,out,0.048775,out,0.139165,out,0.033538,true,0.015238,true,0.105627,true,-0.000000
335,8.635428,5.960634,1,in,0.984497,out,0.064464,in,0.952504,in,0.984497,false,-0.920033,true,-0.031993,true,0.000000
336,3.405826,2.033265,1,in,0.983042,out,0.064517,out,0.011573,in,0.983042,false,-0.918525,false,-0.971469,true,0.000000
337,7.482727,5.087291,1,in,0.846327,out,0.064464,in,0.758725,in,0.846327,false,-0.781863,true,-0.087602,true,0.000000
338,1.473338,6.984033,0,out,0.011014,out,0.000140,out,0.012344,out,0.011014,true,-0.010874,true,0.001330,true,0.000000
339,5.224344,4.745361,0,in,0.543036,out,0.064464,out,0.060361,in,0.543036,false,-0.478571,false,-0.482674,true,0.000000
340,7.765114,6.901081,1,in,0.986720,out,0.064464,in,0.926421,in,0.986720,false,-0.922256,true,-0.060299,true,0.000000
341,8.688047,8.890619,1,in,0.879447,out,0.064464,in,0.954651,in,0.879447,false,-0.814983,true,0.075204,true,0.000000
342,6.517695,5.715242,1,in,0.939162,out,0.064464,in,0.590508,in,0.939162,false,-0.874698,true,-0.348655,true,0.000000
343,8.923230,6.623397,1,in,0.983160,out,0.064464,in,0.968090,in,0.983160,false,-0.918696,true,-0.015070,true,0.000000
344,6.648474,7.757456,1,in,0.962180,out,0.064464,out,0.468923,in,0.962180,false,-0.897716,false,-0.493256,true,0.000000
345,7.404722,8.497766,1,in,0.985376,out,0.064464,in,0.740179,in,0.985376,false,-0.920911,true,-0.245197,true,0.000000
346,7.861715,6.181439,1,in,0.983821,out,0.064464,in,0.927489,in,0.983821,false,-0.919357,true,-0.056332,true,0.000000
347,4.633318,2.807020,0,out,0.038058,out,0.064452,out,0.013869,out,0.038058,true,0.026395,true,-0.024188,true,0.000000
348,11.231710,5.864858,0,out,0.203291,out,0.064464,in,0.970017,out,0.203291,true,-0.138827,false,0.766727,true,0.000001
349,7.988261,5.641492,1,in,0.974248,out,0.064464,in,0.911070,in,0.974248,false,-0.909784,true,-0.063178,true,0.000000
350,6.991884,8.653178,1,in,0.951221,out,0.064460,out,0.464603,in,0.951221,false,-0.886761,false,-0.486618,true,0.000000
351,4.422370,10.509523,0,out,0.010862,out,0.000141,out,0.018073,out,0.010862,true,-0.010722,true,0.007211,true,0.000000
352,5.877324,7.976395,0,out,0.013406,out,0.017700,out,0.105387,out,0.013406,true,0.004294,true,0.091981,true,0.000000
353,6.275857,1.484106,0,out,0.013736,out,0.048775,out,0.013762,out,0.013736,true,0.035039,true,0.000026,true,0.000000
354,8.288321,7.599715,1,in,0.984888,out,0.064464,in,0.953013,in,0.984888,false,-0.920424,true,-0.031875,true,0.000000
355,9.716093,5.021866,1,in,0.831161,out,0.064461,in,0.905486,in,0.831161,false,-0.766700,true,0.074325,true,0.000000
356,4.911894,3.770731,0,out,0.082329,out,0.064464,out,0.021764,out,0.082329,true,-0.017865,true,-0.060565,true,-0.000000
357,6.814769,1.924471,0,out,0.012011,out,0.048780,out,0.015285,out,0.012011,true,0.036769,true,0.003273,true,0.000000
358,9.702230,6.696598,1,in,0.926483,out,0.064464,in,0.975733,in,0.926483,false,-0.862019,true,0.049250,true,0.000000
359,8.150579,6.184636,1,in,0.985223,out,0.064464,in,0.942832,in,0.985223,false,-0.920759,true,-0.042391,true,0.000000
360,8.573824,1.453701,0,out,0.011655,out,0.048775,out,0.014935,out,0.011655,true,0.037119,true,0.003279,true,0.000000
361,4.702217,1.016301,1,out,0.355047,out,0.048745,out,0.012247,out,0.355047,true,-0.306302,true,-0.342800,true,0.000000
362,7.020339,7.411659,1,in,0.983379,out,0.064464,in,0.742061,in,0.983379,false,-0.918915,true,-0.241319,true,0.000000
363,6.849220,6.273475,1,in,0.972035,out,0.064464,in,0.756521,in,0.972035,false,-0.907571,true,-0.215515,true,0.000000
364,9.215582,6.583152,1,in,0.976984,out,0.064464,in,0.971230,in,0.976984,false,-0.912519,true,-0.005753,true,0.000000
365,7.855093,10.597500,1,out,0.069437,out,0.029225,out,0.474746,out,0.069437,true,-0.040213,true,0.405308,true,-0.000000
366,2.276733,2.276310,1,in,0.984838,out,0.069271,out,0.011181,in,0.984838,false,-0.915567,false,-0.973657,true,0.000000
367,10.693933,11.925137,0,out,0.070950,out,0.064464,in,0.976888,out,0.070950,true,-0.006486,false,0.905938,true,-0.000000
368,9.409627,5.486688,1,in,0.968940,out,0.064464,in,0.947176,in,0.968940,false,-0.904476,true,-0.021764,true,0.000000
369,6.249877,5.659464,1,in,0.918322,out,0.064464,out,0.449509,in,0.918323,false,-0.853858,false,-0.468814,true,0.000000
370,9.168209,7.329646,1,in,0.956766,out,0.064464,in,0.974029,in,0.956766,false,-0.892302,true,0.017262,true,0.000000
371,4.724158,1.920360,0,out,0.286804,out,0.054234,out,0.012660,out,0.286804,true,-0.232570,true,-0.274144,true,0.000000
372,9.727646,6.324194,1,in,0.949405,out,0.064464,in,0.972669,in,0.949405,false,-0.884941,true,0.023264,true,0.000000
373,10.174945,6.220439,1,in,0.839212,out,0.064464,in,0.973564,in,0.839211,false,-0.774748,true,0.134352,true,-0.000000
374,1.195019,2.922322,0,out,0.022601,out,0.000054,out,0.011082,out,0.022601,true,-0.022547,true,-0.011519,true,0.000000
375,0.156253,9.231363,0,out,0.011014,out,0.000140,out,0.013674,out,0.011014,true,-0.010874,true,0.002660,true,0.000000
376,7.334537,3.445161,0,out,0.014283,out,0.063919,out,0.056412,out,0.014283,true,0.049637,true,0.042130,true,0.000000
377,2.976889,7.177151,0,out,0.011010,out,0.000141,out,0.014014,out,0.011010,true,-0.010869,true,0.003004,true,0.000000
378,7.448861,9.265821,1,in,0.969953,out,0.064460,in,0.592068,in,0.969953,false,-0.905493,true,-0.377885,true,0.000000
379,3.070490,3.488036,1,in,0.656953,out,0.064504,out,0.011945,in,0.656954,false,-0.592449,false,-0.645008,true,0.000001
380,9.165181,8.142614,1,in,0.857932,out,0.064464,in,0.973694,in,0.857932,false,-0.793468,true,0.115762,true,0.000000
381,2.025724,1.830823,1,in,0.981465,out,0.138259,out,0.011125,in,0.981465,false,-0.843206,false,-0.970340,true,0.000000
382,11.955564,11.606257,0,out,0.067317,out,0.064464,in,0.986297,out,0.067317,true,-0.002853,false,0.918980,true,0.000000
383,9.147890,7.098465,1,in,0.968200,out,0.064464,in,0.973269,in,0.968200,false,-0.903736,true,0.005069,true,0.000000
384,3.211793,3.732003,0,out,0.131164,out,0.064470,out,0.012363,out,0.131164,true,-0.066694,true,-0.118801,true,0.000000
385,1.215127,9.899274,0,out,0.011011,out,0.000141,out,0.014315,out,0.011011,true,-0.010870,true,0.003304,true,0.000000
386,0.470986,7.441288,0,out,0.011015,out,0.000135,out,0.012301,out,0.011015,true,-0.010880,true,0.001286,true,0.000000
387,3.908173,11.438762,0,out,0.010861,out,0.000141,out,0.017367,out,0.010861,true,-0.010720,true,0.006507,true,0.000000
388,10.230002,10.683892,0,out,0.084658,out,0.064464,in,0.978320,out,0.084658,true,-0.020194,false,0.893662,true,0.000000
389,6.248940,11.488939,0,out,0.003894,out,0.000141,out,0.033590,out,0.003894,true,-0.003754,true,0.029696,true,0.000000
390,2.514107,1.415508,1,in,0.982381,out,0.074581,out,0.011213,in,0.982381,false,-0.907800,false,-0.971168,true,0.000000
391,8.059419,5.058246,1,in,0.845912,out,0.064464,in,0.834298,in,0.845912,false,-0.781448,true,-0.011614,true,-0.000000
392,7.691139,9.137667,1,in,0.977763,out,0.064464,in,0.751676,in,0.977763,false,-0.913299,true,-0.226087,true,-0.000000
393,0.725181,9.013736,0,out,0.011013,out,0.000141,out,0.013429,out,0.011013,true,-0.010872,true,0.002416,true,0.000000
394,8.337356,9.110418,1,in,0.934607,out,0.064464,in,0.920111,in,0.934607,false,-0.870143,true,-0.014496,true,0.000000
395,11.967663,5.755108,0,out,0.084600,out,0.064449,in,0.967455,out,0.084600,true,-0.020151,false,0.882855,true,0.000000
396,10.721332,10.724445,0,out,0.076262,out,0.064464,in,0.982685,out,0.076262,true,-0.011798,false,0.906423,true,0.000000
397,6.265851,6.305467,1,in,0.947674,out,0.064464,out,0.470566,in,0.947674,false,-0.883210,false,-0.477108,true,0.000000
398,7.780539,9.190355,1,in,0.974736,out,0.064464,in,0.780006,in,0.974736,false,-0.910272,true,-0.194729,true,0.000000
399,4.124166,8.671837,0,out,0.010987,out,0.000141,out,0.017482,out,0.010987,true,-0.010846,true,0.006495,true,0.000000
400,5.178409,6.844058,0,out,0.013641,out,0.062593,out,0.061685,out,0.013641,true,0.048952,true,0.048044,true,0.000000
401,5.233789,5.092323,1,in,0.646517,out,0.064464,out,0.076194,in,0.646517,false,-0.582053,false,-0.570323,true,0.000000
402,11.380219,1.266808,0,out,0.008206,out,0.048775,out,0.014655,out,0.008206,true,0.040569,true,0.006449,true,0.000000
403,8.545036,8.745693,1,in,0.935207,out,0.064464,in,0.949590,in,0.935207,false,-0.870743,true,0.014383,true,0.000000
404,7.593550,5.186597,1,in,0.898062,out,0.064464,in,0.805181,in,0.898062,false,-0.833598,true,-0.092881,true,0.000000
405,6.319860,7.506971,1,in,0.864713,out,0.064464,out,0.325435,in,0.864713,false,-0.800250,false,-0.539279,true,-0.000000
406,6.847095,5.479131,1,in,0.931901,out,0.064464,in,0.688864,in,0.931901,false,-0.867437,true,-0.243037,true,-0.000000
407,2.553741,3.017818,1,in,0.963864,out,0.064856,out,0.011363,in,0.963864,false,-0.899008,false,-0.952501,true,0.000000
408,5.353702,2.561856,0,out,0.014779,out,0.063494,out,0.014980,out,0.014779,true,0.048715,true,0.000200,true,0.000000
409,4.761618,5.800641,0,out,0.033259,out,0.064449,out,0.043717,out,0.033259,true,0.031190,true,0.010458,true,0.000000
410,4.093773,0.959799,0,in,0.515606,out,0.048580,out,0.011865,in,0.515606,false,-0.467026,false,-0.503741,true,0.000000
411,4.675062,3.290138,0,out,0.044461,out,0.064465,out,0.015819,out,0.044461,true,0.020003,true,-0.028642,true,0.000000
412,8.393334,5.622601,1,in,0.977355,out,0.064464,in,0.930762,in,0.977355,false,-0.912891,true,-0.046593,true,0.000000
413,6.045592,1.887111,0,out,0.013331,out,0.048833,out,0.014254,out,0.013331,true,0.035502,true,0.000923,true,0.000000
414,6.106912,8.672215,0,out,0.011384,out,0.000164,out,0.098140,out,0.011384,true,-0.011221,true,0.086755,true,-0.000000
415,2.816493,8.690308,0,out,0.011007,out,0.000141,out,0.014089,out,0.011007,true,-0.010866,true,0.003082,true,0.000000
416,6.179687,6.854495,1,in,0.926155,out,0.064464,out,0.359942,in,0.926155,false,-0.861691,false,-0.566213,true,0.000000
417,10.955700,4.425775,0,out,0.106461,out,0.053832,in,0.695090,out,0.106461,true,-0.052630,false,0.588628,true,-0.000000
418,7.835037,9.817002,1,in,0.921250,out,0.064458,in,0.678102,in,0.921250,false,-0.856792,true,-0.243149,true,0.000000
419,11.617292,4.892787,0,out,0.064817,out,0.060755,in,0.890782,out,0.064817,true,-0.004062,false,0.825964,true,0.000000
